Name	Length	Identity	Relative length
00052d2b-be8b-4649-b6d5-9bdbd88a1ea5	24264	86.71027	96.49235
0005323f-791d-4bd1-bd5f-3f110cb72b08	40064	95.69158	99.26940
00077d28-f985-4800-898e-d4baede5d2aa	54788	94.44196	99.15119
0013b07b-474d-4993-a6fb-ad3d2df26e3d	39528	94.89469	99.41220
001a42a8-c6e6-4022-acbb-fb96723c8fc0	35002	87.85087	97.54133
001d8d6e-757f-480d-a669-0006d8a5f626	43584	92.64405	96.54805
001f7476-594f-4678-af46-5099a88715d6	43782	94.81855	99.09202
00230607-1f5e-4ef3-9671-469337df680e	52041	95.35331	99.11411
0027714b-2b4b-4746-b59c-b96cfa4d7c64	51413	91.71806	98.47950
00297c69-4e23-4bd1-ac47-19cb7be83482	29953	95.64860	99.26794
002ad6a6-683b-4690-b9c6-575bcabf37ce	24605	95.36392	99.12142
002b0292-e6c9-49e5-a8bb-f8cf770e6a86	30286	90.26378	97.28657
0030daee-d66b-476e-aa7b-e6f4f56f5ab4	39092	94.62789	99.13745
00390b97-655b-46b0-a98b-58447dd648da	51777	89.47554	98.62718
003a3b1d-3539-42a4-85ff-ef45fe9e4491	26073	93.92298	98.99283
004859f1-928a-4eaf-baf9-05d6d22e6a39	32157	76.63955	95.11667
00522979-c6f1-469f-8be0-79be118254e5	34255	89.93190	96.99019
005dc13e-03d7-476a-b96e-8ab951632af7	21263	85.04228	98.75747
005f1a32-ca9f-4eb0-a18b-24ecea6c9970	30602	94.83732	99.17689
005f8bdd-8b37-4329-8faa-afeeaa0bbdab	61779	95.90386	99.37306
0061df3e-73ca-45e3-a1af-acefebde42f7	22962	90.40229	99.02462
00655c70-1351-4499-a549-cf7d37787857	24655	82.53694	95.22645
00670f05-efd1-41c1-9191-9d30bbe3d3d6	46297	86.76260	97.05314
0067d222-d113-46c9-8786-b9abab8e4cfe	35267	93.26029	98.98609
006bfc22-acbe-4577-b755-ccf23d255cd9	25014	86.91513	92.83743
0074f16d-d0be-4bd9-8f72-9dc13b0fd9ce	33640	90.07881	97.76883
0075fd5b-313a-48e1-8c75-484ee3840279	43725	92.96556	99.00361
00762ae9-bcac-4e83-9d1f-8fde551e2f07	25620	94.60862	99.51225
007b7cbf-a56c-4932-94f7-f6a1c39d4f41	22576	96.45540	99.69814
007ed5ba-a641-43c9-88b0-547ffd8952c8	31319	94.19114	99.16394
